Cliente_ID,Nombre,Pais_Cliente,Ocupacion,Ingreso_Mensual,Nivel_Educativo,Genero,Edad,Estado_Civil,Canal_Adquisicion,Nivel_Satisfaccion,Fecha_Alta,Ciudad_Cliente,Telefono,Email
406513,Devin Miller,Brasil,Estudiante,2223.66,Tecnólogo,M,62,Divorciado,Web,Medio,2023-02-11,Walshport,067.272.7258x3292,bdaniel@bradford.com
652657,Sarah Brown,España,Estudiante,10557.45,Posgrado,M,55,Soltero,Web,Bajo,11/02/2023,New Brandonmouth,(843)490-6521x5775,barberhenry@yahoo.com
948849,John Hill,Perú,Desempleado,4990.95,Básico,M,65,Divorciado,Tienda,Bajo,2023-02-11,North Christopherberg,557.488.1872x218,lstewart@yahoo.com
295985,Courtney Bell,Argentina,Desempleado,5612.46,,F,62,Divorciado,Tienda,Bajo,2023-02-11,Lake Amy,028-806-9421x3031,taylorsarah@ellis-kelly.org
119444,Terry Hull,Brasil,Estudiante,9345.85,Básico,M,43,Unión Libre,Referido,Bajo,2023-02-11,Blakeside,+1-374-613-7744x332,crystal97@yahoo.com
440690,Melissa Beck,Canadá,Empleado,11767.98,Posgrado,F,55,Unión Libre,Web,Medio,11/02/2023,South Deborahfurt,(503)821-2110x45558,jennifer88@hotmail.com
850376,Kimberly Bolton,Colombia,Estudiante,,Tecnólogo,F,45,Casado,Campaña,Medio,2023-02-11,New Rogerfurt,726-618-6332x8665,zunigacandice@yahoo.com
847332,Kathryn Cook,Ecuador,Independiente,,Posgrado,F,18,Casado,Web,Medio,2023-02-11,Smithburgh,(208)215-4667,john16@gonzalez.com
241402,Stephanie Gutierrez,Chile,Estudiante,937.06,Universitario,M,34,Unión Libre,Referido,Medio,2023-02-11,Jenniferberg,(880)432-7390x33744,stephen70@murray.biz
982524,Jennifer Tucker,España,Empleado,11941.64,Técnico,F,26,Divorciado,Referido,Medio,2023-02-11,Brownland,+1-668-135-9512x373,ecervantes@hotmail.com
916627,Richard Gonzales,Estados Unidos,Empleado,6035.38,Universitario,,36,Unión Libre,Tienda,Medio,2023-02-11,East Paigechester,276.367.6763,kyle53@medina.com
566905,Bradley Jackson,Brasil,Independiente,9240.8,Universitario,F,37,Casado,Web,Alto,2023-02-11,East Adam,982.940.0635,nflores@waters.com
305979,Tony Sanchez,Colombia,Desempleado,4707.48,Posgrado,M,70,Casado,Campaña,Bajo,2023-02-11,Dominiqueberg,248-261-9737x82041,david81@gmail.com
929948,John Santana,España,Estudiante,10487.24,Básico,M,27,Casado,Tienda,Alto,2023-02-11,New Williamchester,796-333-4477,melvin68@spears-valentine.com
546173,Antonio Robertson,Ecuador,Empleado,6648.23,Básico,F,41,Casado,Campaña,Medio,2023-02-11,South Natashashire,647.886.7119,brian23@yahoo.com
438356,Michael Morse,Ecuador,Independiente,3281.28,Tecnólogo,M,36,Unión Libre,Web,Medio,11/02/2023,New Phillipville,(791)275-5590x55088,matthew74@holloway.biz
133760,Christine Gilmore,Ecuador,Independiente,10477.8,Universitario,F,66,Soltero,Referido,Medio,2023-02-12,New Jamesburgh,(294)894-9162x3057,merrittvirginia@yahoo.com
664691,Robert Fields,Perú,Empleado,9775.03,Básico,M,68,Divorciado,Web,Alto,2023-02-12,North Michellemouth,846.968.2810x582,morganjohnny@ross-wilson.com
529659,Heather Roberts,México,Desempleado,3398.9,Tecnólogo,M,42,Divorciado,Referido,Alto,2023-02-12,East Johnny,706.421.3016x392,davidfisher@wiggins-frost.biz
419835,Todd Williams,Ecuador,Desempleado,6816.98,Básico,F,42,Casado,Campaña,Alto,12/02/2023,Robertmouth,001-723-834-0064x147,andrewedwards@arroyo-cox.org
536632,Kyle Warren,Argentina,Estudiante,7526.1,Universitario,M,56,Unión Libre,Referido,Medio,2023-02-12,Glenntown,642-868-1036,johnsonkimberly@yahoo.com
663150,Judith Miller,Perú,Estudiante,2580.3,Universitario,F,61,Unión Libre,Referido,Bajo,2023-02-12,South Michael,(764)081-1450,stephenfischer@gmail.com
462608,Austin Shepherd,España,Empleado,7149.44,Posgrado,F,18,Unión Libre,Referido,Alto,2023-02-12,South Erik,+1-810-860-1839x9948,yeseniawhite@yahoo.com
776389,Danielle Nolan,Brasil,Independiente,8471.04,Universitario,F,74,Soltero,Referido,Bajo,12/02/2023,Sarahfort,001-557-606-5912x567,idominguez@gmail.com
720468,Patricia Garcia,Argentina,Independiente,8051.98,Universitario,M,54,Divorciado,Campaña,Bajo,2023-02-12,New Josephmouth,(426)625-0866,robinsonsamantha@gmail.com
306951,Aaron Sanders,México,Empleado,3313.18,Universitario,F,68,Casado,Referido,Alto,2023-02-12,Blakeside,001-488-057-8414x39448,nuneztimothy@dyer.info
764618,Jennifer Garza,Ecuador,Desempleado,3193.43,Básico,M,33,Divorciado,Web,Medio,2023-02-12,Charlesville,3934710547,psweeney@chase.com
263408,Frank Becker,España,Independiente,6846.5,Tecnólogo,M,35,Soltero,Web,Bajo,2023-02-12,Josephton,239.974.8386x5577,flynch@mcmillan.biz
556241,William Hickman,Perú,Empleado,10023.38,Universitario,M,68,Unión Libre,Web,Bajo,2023-02-12,Anthonybury,+1-678-696-9633x0628,loretta40@delgado-mathews.net
200895,Jared Smith,Chile,Desempleado,6480.95,Posgrado,M,60,Soltero,Referido,Alto,2023-02-12,New Kaylaberg,+1-905-911-9021x1333,carpenterjoshua@gomez.info
558332,Michael Smith,Perú,Desempleado,10470.47,Universitario,M,48,Soltero,Tienda,Alto,12/02/2023,West Michaelfort,952.969.8911x97815,ccruz@dodson.org
235178,Robert Smith,Canadá,Independiente,1905.12,Básico,M,52,Soltero,Tienda,Alto,2023-02-12,Vickiland,2486769903,ryan58@sanchez.org
675270,Michael Martin,México,Desempleado,8876.64,Básico,F,32,Casado,Web,Alto,12/02/2023,South Crystal,474.121.2181x551,woodmark@yahoo.com
658172,Joshua Middleton,Ecuador,Independiente,7769.43,Universitario,F,48,Casado,Tienda,Bajo,2023-02-12,Jamesville,001-339-945-9443x17582,cnguyen@yahoo.com
559033,Evan Martin,Canadá,Independiente,5074.37,Técnico,M,68,Casado,Referido,Alto,12/02/2023,East Mackenzie,(910)310-5683x172,michaelmiller@graham-davis.biz
160538,Karen Cole,Brasil,Empleado,8387.8,Posgrado,M,64,Unión Libre,Campaña,Alto,12/02/2023,South Alexis,+1-510-020-1091x3620,abrown@miranda.net
263387,Jillian Stone,Colombia,Independiente,5335.44,Técnico,F,36,Unión Libre,Campaña,Bajo,2023-02-12,Smithburgh,(679)890-4201x56407,rharding@gmail.com
100374,Jesse Reeves,Argentina,Estudiante,5374.67,Técnico,M,52,Divorciado,Tienda,Medio,2023-02-12,New David,162-833-2209x695,derekboone@hotmail.com
893314,Lisa Kane,Chile,Estudiante,5379.75,Tecnólogo,,23,Soltero,Referido,Alto,2023-02-12,New Gloriaview,+1-223-372-7717x1600,carrieparks@gmail.com
957278,Sydney Erickson,Perú,Desempleado,9080.56,Básico,M,58,Unión Libre,Referido,Alto,12/02/2023,Lake Morgan,(690)270-4719,jessicawilliams@miller-fritz.com
292324,Kristina Harrison,México,Independiente,9455.26,Posgrado,M,67,Casado,Tienda,Medio,2023-02-13,Kaylaton,(212)402-3781,yjackson@roberts.com
439467,Andrew Price,España,Empleado,10977.48,Universitario,M,26,Divorciado,Web,Medio,13/02/2023,New Danielleberg,(541)288-0596x1743,jennifersmith@jordan.net
168222,Amy Sullivan,Brasil,Empleado,11835.28,Básico,F,43,Casado,Referido,Bajo,2023-02-13,Lake Christopherfort,0286302678,jonesjacob@perez-powell.com
777094,Kara Valdez,Ecuador,Independiente,10104.73,Posgrado,M,50,Unión Libre,Referido,Medio,2023-02-13,South Brandy,(062)404-5882x3438,russell76@gmail.com
987526,Chad Ortiz,Ecuador,Independiente,10013.58,Básico,M,74,Casado,Referido,Medio,13/02/2023,North Chaseland,(022)902-3419x8302,mhurley@clark.com
225925,Nicholas Phillips,Ecuador,Independiente,11364.81,Posgrado,M,34,Unión Libre,Referido,Alto,2023-02-13,New Jeremy,(520)091-4280,hunterkevin@roberts.com
589213,Jeffrey Perez,Chile,Independiente,7937.51,Posgrado,F,26,Soltero,Tienda,Medio,2023-02-13,Ashleyburgh,(523)151-2772x2362,tross@gmail.com
620764,Kara Castro,Ecuador,Estudiante,9345.0,Técnico,F,25,Divorciado,Campaña,Alto,2023-02-13,North Adrian,+1-864-400-2986x9338,johnbray@patton.com
821540,Christopher Ray,Canadá,Independiente,1133.57,Básico,F,25,Unión Libre,Referido,Bajo,2023-02-13,Port Amanda,538-903-9663x575,daniel72@gmail.com
484544,Beth Henderson,Canadá,Desempleado,10237.85,Técnico,F,74,Soltero,Referido,Alto,2023-02-13,Lake Josephfort,573.172.0512,glopez@hotmail.com
147971,Katherine Robinson,Argentina,Independiente,6308.19,Universitario,M,70,Soltero,Campaña,Bajo,2023-02-13,Johnton,544-281-5042x325,aford@hickman.com
510016,Scott Cox,México,Empleado,6155.74,Técnico,F,34,Unión Libre,Tienda,Bajo,2023-02-13,North Chaseland,826.039.9241x120,gonzalezjennifer@rhodes.net
677052,Melissa Cannon,Ecuador,Desempleado,7450.52,Técnico,M,50,Divorciado,Web,Bajo,2023-02-13,Nicolestad,853-314-9859,christy62@yahoo.com
527736,Juan Jackson,Ecuador,Independiente,9283.66,Tecnólogo,M,34,Soltero,Referido,Alto,2023-02-13,East Eric,001-277-845-8001,brianwilliams@gmail.com
259909,Elizabeth Cooper,Chile,Independiente,4858.36,Universitario,M,23,Unión Libre,Campaña,Medio,2023-02-13,Taylorside,+1-339-140-8009x8996,william81@yahoo.com
841804,Richard Rodriguez,Argentina,Empleado,9417.66,Básico,F,25,Divorciado,Referido,Alto,2023-02-13,Christinastad,1549128151,joshuajackson@griffith.org
459216,Tracy Rose,Argentina,Independiente,8550.11,Técnico,,65,Soltero,Campaña,Bajo,2023-02-13,Jamesbury,158.703.4986,cathyadams@gmail.com
992327,David Johnson,Brasil,Estudiante,9012.67,Posgrado,F,18,Casado,Web,Alto,2023-02-13,Lake Brad,+1-812-288-7791x323,pclark@stephens.com
426387,John Scott,Chile,Independiente,2689.0,Técnico,M,59,Casado,Tienda,Bajo,2023-02-13,Christopherhaven,468.140.0550,mullinspatricia@hotmail.com
463883,Angela Reyes,Chile,Desempleado,6269.93,Técnico,M,53,Casado,Campaña,Alto,2023-02-13,Charlotteview,298-393-2829,zbrown@brown.com
746381,Jerry Norton,Colombia,Desempleado,1498.85,Universitario,M,39,Divorciado,Tienda,Medio,2023-02-13,Lake Seanchester,838.811.5222,kylie35@hotmail.com
258058,Jenny Marshall,Canadá,Independiente,4999.83,Universitario,M,42,Soltero,Web,Bajo,2023-02-13,Crossstad,(045)037-6460x35414,tylermccormick@thompson.net
612243,David Stewart,Estados Unidos,Estudiante,3577.76,Básico,F,22,Unión Libre,Tienda,Medio,2023-02-13,Lake Amy,723.896.5220x9808,ramirezkelly@clark.biz
601849,Deborah Marshall,Perú,Independiente,7744.85,,M,67,Divorciado,Referido,Bajo,2023-02-13,East Lisa,079.500.5594x52837,timothyward@young.net
347821,Ricky Rose,España,Desempleado,9470.72,,F,53,Unión Libre,Referido,Alto,2023-02-14,South William,212-969-9615x51889,elizabethmaxwell@dean.com
702064,Maria Patterson,Estados Unidos,Estudiante,3757.95,Tecnólogo,M,47,Soltero,Web,Bajo,14/02/2023,Brownland,(365)933-8514x1361,monicabenitez@hotmail.com
530542,Mrs. Vicki Monroe,Ecuador,Empleado,1487.14,Básico,F,30,Soltero,Referido,Alto,2023-02-14,Port Kathrynborough,482.935.3936,smyers@escobar-perez.biz
894528,Rachel Brown,Brasil,Estudiante,8936.21,Tecnólogo,F,50,Divorciado,Web,Alto,2023-02-14,West Deborahshire,(935)601-8455x124,nelsonmark@weiss-knight.info
277190,Jorge Lucero,Colombia,Estudiante,,Técnico,M,24,Divorciado,Campaña,Medio,2023-02-14,Christopherside,+1-833-395-5177x4527,vestes@kerr.net
391098,Sarah Johnson,Estados Unidos,Empleado,9868.67,Tecnólogo,F,32,Divorciado,Tienda,Medio,2023-02-14,Christinastad,(586)588-8541x797,chadclark@gmail.com
642818,Stephanie Jackson,Colombia,Desempleado,6945.58,Universitario,F,56,Casado,Tienda,Alto,14/02/2023,Brianbury,+1-549-662-0974x9576,coxmichael@gmail.com
111135,Courtney Farmer,Colombia,Empleado,2868.05,Tecnólogo,M,21,Unión Libre,Tienda,Bajo,2023-02-14,South Kent,8867062518,rachelmarshall@hawkins.com
476285,Aaron Bennett,Ecuador,Independiente,1619.07,Técnico,M,38,Soltero,Referido,Medio,2023-02-14,Jacobborough,+1-763-481-4468x33544,bfields@pitts.com
741798,Alec Saunders,México,Independiente,1623.02,Técnico,F,33,Casado,Web,Bajo,2023-02-14,North Jennifermouth,001-572-543-2505x21303,ryanrogers@molina-baker.com
823309,Danielle Morales,Colombia,Empleado,11415.33,Tecnólogo,M,55,Unión Libre,Referido,Alto,2023-02-14,Lake Brad,363.939.4468x28019,josephmunoz@strong.info
990562,Matthew Thompson,Brasil,Estudiante,9389.16,Universitario,F,43,Casado,Web,Alto,2023-02-14,Kelleyside,+1-023-526-9593x481,hfuller@mckinney-thomas.net
557814,Barbara Camacho,España,Independiente,9700.24,Posgrado,M,36,Unión Libre,Campaña,Medio,14/02/2023,South Kent,001-818-509-9447x41778,uhanson@gmail.com
130351,Michele Murray,Brasil,Empleado,7805.24,Tecnólogo,M,61,Soltero,Referido,Alto,2023-02-14,East Jasonfurt,+1-277-785-8315,pford@hotmail.com
238843,Amanda Hicks,México,Independiente,9164.16,Universitario,M,33,Unión Libre,Web,Alto,2023-02-14,Lake Christopherfort,+1-736-860-9133x49634,daniel15@skinner.com
861041,Andrea Mccoy,España,Empleado,6610.42,Tecnólogo,M,33,Soltero,Web,Medio,2023-02-14,Kimberlybury,616-788-2832x0969,vsmith@yahoo.com
576429,Richard Allen,Brasil,Desempleado,8502.44,Universitario,F,33,Divorciado,Referido,Alto,2023-02-14,Cannonbury,119-658-9911x560,mary46@gmail.com
560373,Ricardo Willis,Colombia,Empleado,10554.11,Posgrado,M,44,Divorciado,Web,Bajo,2023-02-14,Lynchport,001-584-832-7102x35349,christinavasquez@newman.org
646386,Joshua Riggs,España,Empleado,7921.29,Tecnólogo,F,36,Divorciado,Web,Bajo,14/02/2023,Craigport,001-607-578-7846x824,lynn43@gmail.com
220433,Timothy Miller,Estados Unidos,Empleado,,Posgrado,F,39,Divorciado,Tienda,Alto,2023-02-14,Lake Brad,+1-822-170-5243x16474,douglasnguyen@yahoo.com
869387,Melanie Jones,Estados Unidos,Independiente,3957.61,Técnico,F,69,Unión Libre,Campaña,Medio,14/02/2023,Port Roy,+1-984-462-4798,brittanylee@baldwin.biz
534860,Andre Porter,Canadá,Independiente,7307.7,Técnico,,41,Soltero,Campaña,Bajo,14/02/2023,South Natashashire,127.046.3307,heatherbenitez@yahoo.com
787056,Melissa Carroll,Canadá,Desempleado,11959.37,,M,61,Soltero,Campaña,Medio,2023-02-14,Tuckerburgh,(042)139-3099,jennifer52@acosta.com
137907,Carol Michael,Perú,Independiente,6062.13,Básico,M,73,Casado,Tienda,Medio,14/02/2023,Lindabury,001-515-159-7159,kevinjohnson@yahoo.com
282792,Trevor Tanner,Argentina,Empleado,1813.75,Tecnólogo,M,20,Casado,Campaña,Medio,15/02/2023,Barrettburgh,7880435805,dfoster@yahoo.com
589310,Loretta Shah,España,Independiente,4544.99,Técnico,F,35,Casado,Campaña,Bajo,15/02/2023,Sylviafurt,9762020556,diamondbennett@yahoo.com
963304,Chelsey Nelson,Chile,Independiente,6508.77,Básico,F,47,Soltero,Campaña,Medio,15/02/2023,Lake Julia,495-439-1775,smithjohn@gmail.com
983207,Lisa Lee,Estados Unidos,Empleado,6204.85,Posgrado,M,23,Casado,Referido,Alto,2023-02-15,North Elijahbury,(047)151-3215,martinezomar@gutierrez.com
609375,Mark Mckay,Chile,Independiente,5693.22,Tecnólogo,F,71,Unión Libre,Campaña,Medio,2023-02-15,North George,001-886-283-2289x13737,sandersjade@cannon-myers.net
340254,Susan Richardson,España,Desempleado,2438.64,Básico,F,33,Soltero,Referido,Bajo,15/02/2023,Tammyland,(149)800-8421x781,cheryl26@hotmail.com
742677,Kevin Mccormick,Argentina,Empleado,4842.91,Universitario,F,68,Divorciado,Referido,Medio,2023-02-15,Crossstad,505.693.8274,conradcarla@robinson.info
989301,Amanda Marks,Colombia,Estudiante,6265.29,Técnico,M,59,Soltero,Web,Alto,2023-02-15,Williamsfort,001-246-615-9450x436,clee@hotmail.com
738044,Jessica Rowe,México,Empleado,7881.13,Tecnólogo,M,56,Casado,Web,Alto,2023-02-15,Tracychester,393.984.2948,michaelperez@gmail.com
927342,Cody Powell,Estados Unidos,Estudiante,2331.16,Técnico,M,66,Divorciado,Tienda,Bajo,2023-02-15,North David,(629)833-0946x1905,burnettdavid@marshall.org
846579,Jacqueline Romero,Ecuador,Desempleado,3117.9,Tecnólogo,F,64,Divorciado,Referido,Bajo,15/02/2023,Taylorstad,339.373.2746x174,tdaniels@holden.org
655199,Anne Mahoney,Estados Unidos,Estudiante,1541.27,Tecnólogo,M,71,Soltero,Campaña,Bajo,2023-02-15,South Beth,3082208251,patricknelson@waters.com
589989,Kathleen Calderon,Argentina,Empleado,8580.72,Universitario,M,28,Divorciado,Referido,Bajo,2023-02-15,Johnsonburgh,001-155-798-1400,gwoodard@yahoo.com
961654,Tiffany Lara,Argentina,Empleado,1189.12,Tecnólogo,M,25,Unión Libre,Tienda,Medio,15/02/2023,Ashleyside,001-275-766-4991x94799,mbrooks@black-schmidt.com
746592,Gregory Coleman,Perú,Independiente,10806.42,,F,50,Divorciado,Tienda,Bajo,15/02/2023,New Rogerfurt,001-935-784-7852,bryan67@welch.net
924303,Shelly Lopez,Estados Unidos,Empleado,8633.07,Tecnólogo,F,70,Casado,Tienda,Medio,2023-02-15,South Curtis,(291)304-3856,scottkimberly@bartlett.com
859849,Jamie Garza,Chile,Empleado,6217.42,Técnico,F,48,Soltero,Campaña,Medio,2023-02-15,East Brooke,898-486-6188x7580,valerie41@hotmail.com
709265,Kristen Henry,España,Independiente,9077.39,Técnico,F,39,Divorciado,Campaña,Medio,2023-02-15,Lake Amy,(468)032-7571,tcrawford@haas.org
554685,Anthony Snyder,Colombia,Empleado,9965.5,Tecnólogo,M,21,Casado,Web,Alto,2023-02-15,North Stephanie,(177)544-0311x2535,steven38@ross.com
369521,Mary Cummings,España,Desempleado,3483.57,Técnico,M,19,Unión Libre,Web,Medio,15/02/2023,South Erik,001-301-968-5204x0506,gthomas@hotmail.com
796169,Shawn Weiss,Ecuador,Independiente,9242.42,Posgrado,F,26,Divorciado,Campaña,Bajo,15/02/2023,Robertmouth,001-363-508-3296x7624,hartjeffery@yahoo.com
833817,Danielle Walker,Brasil,Independiente,3163.16,Tecnólogo,M,19,Divorciado,Referido,Alto,2023-02-15,Port Kimberly,349.529.0067x481,timothyadkins@gmail.com
598125,Brian Patel,Brasil,Independiente,9483.43,Básico,M,22,Soltero,Campaña,Medio,2023-02-15,Port Victoria,489-931-4813x808,hcameron@gmail.com
754866,Erin Reyes,Colombia,Desempleado,5854.55,Posgrado,F,43,Unión Libre,Campaña,Alto,2023-02-15,West Deborahshire,577-653-3821x52476,scott44@rivera-clark.info
139067,Mrs. Vicki Byrd,Canadá,Independiente,5719.83,Técnico,M,67,Divorciado,Web,Alto,2023-02-16,Davistown,649.839.4581,paul96@melendez.com
981685,Colleen Zamora,Ecuador,Estudiante,10861.03,Universitario,M,36,Divorciado,Tienda,Alto,2023-02-16,New Morgan,(838)087-1801x09853,kelly83@shepherd.biz
982053,Joshua Morrow,Perú,Estudiante,10464.33,Técnico,M,33,Casado,Referido,Bajo,2023-02-16,Tracychester,+1-045-483-4236x811,amy38@yahoo.com
787499,Dave Mcguire,Perú,Estudiante,10096.27,Universitario,F,56,Soltero,Referido,Alto,2023-02-16,East Mackenzie,290.938.1759x844,wford@owens.com
632505,Christopher Elliott,Brasil,Empleado,3728.48,Básico,,40,Soltero,Web,Bajo,2023-02-16,Moranberg,589.124.8778x28418,racheljones@morgan-jefferson.com
820093,Mitchell Marks,Estados Unidos,Independiente,4255.53,Básico,M,27,Unión Libre,Campaña,Medio,2023-02-16,Robertmouth,353-692-3156,ricesophia@yahoo.com
823111,Kari Clarke,Ecuador,Estudiante,7026.04,Técnico,F,56,Divorciado,Referido,Alto,16/02/2023,North Jennifermouth,263-749-4736x70810,lisa36@estrada.net
861239,Paul Johnson,Argentina,Estudiante,4735.05,Técnico,M,71,Casado,Campaña,Bajo,2023-02-16,Patriciaton,381-515-3676x86436,sandrafernandez@yahoo.com
212757,Tyler Hess,México,Desempleado,10042.69,Técnico,F,49,Soltero,Tienda,Alto,2023-02-16,West Deborahshire,+1-444-837-9941x2399,morrowjacob@hotmail.com
271519,Sarah Hunt,Perú,Independiente,8369.0,Posgrado,M,49,Casado,Tienda,Alto,2023-02-16,Craigfort,(980)067-4857x26561,lking@meyer.org
252192,Jason Odonnell,Colombia,Independiente,9091.2,Universitario,F,21,Divorciado,Web,Medio,2023-02-16,East Johnny,+1-960-045-5232x4280,melissamurray@gmail.com
161636,Mathew Murphy,Chile,Empleado,4256.02,Posgrado,F,51,Soltero,Web,Bajo,2023-02-16,New Daniel,+1-703-795-7468x66886,oaguilar@yahoo.com
662432,Tracy Griffin,Estados Unidos,Independiente,6233.01,Técnico,F,67,Casado,Referido,Medio,2023-02-16,South Michaelchester,2260589808,stevecarr@ward-collins.com
636024,Anna Cunningham,Estados Unidos,Empleado,8888.11,Básico,M,58,Unión Libre,Web,Bajo,2023-02-16,North Victorfurt,008.980.8568x435,mharris@tucker.org
250812,James Powers,Brasil,Empleado,11205.55,Tecnólogo,M,33,Casado,Referido,Bajo,2023-02-16,Lake Johnshire,4846545334,rebeccabanks@gmail.com
652843,Cynthia Burton,Perú,Empleado,3785.6,Universitario,M,60,Soltero,Referido,Medio,2023-02-16,Port Michael,+1-293-260-9299x151,kevingeorge@wagner.net
803540,Deanna Gilmore,Canadá,Empleado,9377.82,Universitario,F,73,Unión Libre,Web,Bajo,2023-02-16,Lake Laura,001-234-977-3530x8845,fbarnes@yahoo.com
552072,Christine Herring,Chile,Independiente,8154.67,Universitario,M,28,Casado,Web,Medio,2023-02-16,Stewartland,558-336-7498x26140,leonarddaniel@hughes.biz
522950,Leroy Alvarado,Brasil,Independiente,5856.0,Técnico,F,68,Soltero,Referido,Alto,16/02/2023,East Paigechester,+1-571-060-1944,jason34@bates.com
521306,Robert Ortiz,Estados Unidos,Desempleado,11084.0,Tecnólogo,M,74,Unión Libre,Web,Bajo,16/02/2023,Watsonview,(904)889-1812x524,denisehicks@frazier.com
500296,Shawn Caldwell,España,Desempleado,4274.1,Posgrado,F,45,Casado,Referido,Medio,2023-02-16,North Patrickshire,182-404-2032,sandersmary@gmail.com
464660,Tamara Page,Ecuador,Empleado,,Tecnólogo,M,27,Divorciado,Referido,Medio,2023-02-16,Lake Douglas,+1-907-060-0732x0248,chris77@gmail.com
865122,Daniel Lee,Perú,Estudiante,9872.61,Básico,M,20,Divorciado,Campaña,Bajo,2023-02-16,Moranberg,001-046-974-8440x3998,pittmanvictoria@gmail.com
596971,Mariah Kirk,Ecuador,Independiente,7101.92,Básico,F,44,Soltero,Web,Medio,16/02/2023,East Brooke,(914)697-7940x05834,williamsjulie@lee-hill.com
600911,Zachary Larson,Estados Unidos,Estudiante,914.56,Posgrado,M,28,Soltero,Web,Alto,2023-02-17,Ashleyfurt,892.981.5356x76659,danielle52@gmail.com
186509,Daniel Mccall,Estados Unidos,Empleado,4179.6,Técnico,M,62,Unión Libre,Web,Bajo,17/02/2023,Thomasview,5706037525,ecunningham@flores.com
